id,year,active_year,conflict_name,dyad_name,side_a,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best,high,low
98024.0,1993,1.0,Government of Brazil - Civilians,Government of Brazil - Civilians,Government of Brazil,Civilians,1.0,"""Reuters,1996-05-04,-""",Reuters,1996-05-04,-,police,Rio de Janeiro town,Rio de Janeiro town,Rio de Janeiro state,Rio de Janeiro municipality,-22.902780,-43.207500,POINT (-43.2075 -22.90278),1993-07-23 00:00:00.000,1993-07-23 00:00:00.000,0.0,0.0,8.0,0.0,8,8.0,8.0
98028.0,1993,1.0,Government of Brazil - Civilians,Government of Brazil - Civilians,Government of Brazil,Civilians,1.0,"""Reuters,1997-07-02,-""",Reuters,1997-07-02,-,police,Rio de Janeiro town,Rio de Janeiro town,Rio de Janeiro state,Rio de Janeiro municipality,-22.902780,-43.207500,POINT (-43.2075 -22.90278),1993-08-30 00:00:00.000,1993-08-30 00:00:00.000,0.0,0.0,21.0,0.0,21,21.0,21.0
98029.0,1994,0.0,Government of Brazil - Civilians,Government of Brazil - Civilians,Government of Brazil,Civilians,2.0,"""Reuters News,1994-10-18,Rio police kill 13 in shootout with traffickers."";""Reuters News,1995-05-12,Brazil shooting points to massacre - rights group.""",Reuters News;Reuters News,1994-10-18;1995-05-12,Rio police kill 13 in shootout with traffickers.;Brazil shooting points to massacre - rights group.,police,Rio de Janeiro town,Rio de Janeiro town,Rio de Janeiro state,Rio de Janeiro municipality,-22.902780,-43.207500,POINT (-43.2075 -22.90278),1994-10-18 00:00:00.000,1994-10-18 00:00:00.000,0.0,0.0,0.0,0.0,0,13.0,0.0
84044.0,1994,0.0,Government of Brazil - Civilians,Government of Brazil - Civilians,Government of Brazil,Civilians,1.0,"""Reuters,1994-12-05,-""",Reuters,1994-12-05,-,Brazilian army,Rio de Janeiro town,Rio de Janeiro town,Rio de Janeiro state,Rio de Janeiro municipality,-22.902780,-43.207500,POINT (-43.2075 -22.90278),1994-12-04 00:00:00.000,1994-12-04 00:00:00.000,0.0,0.0,1.0,0.0,1,1.0,0.0
98031.0,1995,0.0,Government of Brazil - Civilians,Government of Brazil - Civilians,Government of Brazil,Civilians,1.0,"""Reuters,1995-03-05,-""",Reuters,1995-03-05,-,Globo,Rio de Janeiro town,Rio de Janeiro town,Rio de Janeiro state,Rio de Janeiro municipality,-22.902780,-43.207500,POINT (-43.2075 -22.90278),1995-03-05 00:00:00.000,1995-03-05 00:00:00.000,0.0,0.0,1.0,0.0,1,1.0,1.0
98032.0,1995,0.0,Government of Brazil - Civilians,Government of Brazil - Civilians,Government of Brazil,Civilians,1.0,"""Reuters,1995-03-21,-""",Reuters,1995-03-21,-,police,Brasília city,Brasilia city,Distrito Federal state,Brasília,-15.779720,-47.929720,POINT (-47.92972 -15.77972),1995-03-21 00:00:00.000,1995-03-21 00:00:00.000,0.0,0.0,1.0,0.0,1,1.0,1.0
98033.0,1995,0.0,Government of Brazil - Civilians,Government of Brazil - Civilians,Government of Brazil,Civilians,1.0,"""Reuters,1995-05-12,-""",Reuters,1995-05-12,-,HRW,Rio de Janeiro town,Rio de Janeiro town,Rio de Janeiro state,Rio de Janeiro municipality,-22.902780,-43.207500,POINT (-43.2075 -22.90278),1995-05-08 00:00:00.000,1995-05-08 00:00:00.000,0.0,0.0,0.0,0.0,0,14.0,0.0
98030.0,1995,0.0,Government of Brazil - Civilians,Government of Brazil - Civilians,Government of Brazil,Civilians,1.0,"""Reuters,2000-08-14,-""",Reuters,2000-08-14,-,police,Corumbiara town,Corumbiara town,Rondônia state,Corumbiara municipality,-12.961940,-60.886670,POINT (-60.88667 -12.96194),1995-08-09 00:00:00.000,1995-08-09 00:00:00.000,0.0,0.0,9.0,0.0,9,9.0,0.0
98034.0,1996,0.0,Government of Brazil - Civilians,Government of Brazil - Civilians,Government of Brazil,Civilians,1.0,"""Reuters,1996-04-18,-""",Reuters,1996-04-18,-,officials,Marabá town,near Maraba town,Pará state,Marabá municipality,-5.368610,-49.117780,POINT (-49.11778 -5.36861),1996-04-17 00:00:00.000,1996-04-17 00:00:00.000,0.0,0.0,8.0,0.0,8,19.0,8.0
98036.0,1997,0.0,Government of Brazil - Civilians,Government of Brazil - Civilians,Government of Brazil,Civilians,1.0,"""Reuters,1999-03-06,-""",Reuters,1999-03-06,-,military police,São Paulo town,Sao Paulo town,São Paulo state,São Paulo municipality,-23.547500,-46.636110,POINT (-46.63611 -23.5475),1997-03-01 00:00:00.000,1997-03-31 00:00:00.000,0.0,0.0,1.0,0.0,1,1.0,1.0
98037.0,1999,0.0,Government of Brazil - Civilians,Government of Brazil - Civilians,Government of Brazil,Civilians,1.0,"""Reuters,1999-03-06,-""",Reuters,1999-03-06,-,police,Praia Grande municipality,Praia Grande,São Paulo state,Praia Grande municipality,-24.001270,-46.491210,POINT (-46.49121 -24.00127),1999-02-07 00:00:00.000,1999-02-20 00:00:00.000,0.0,0.0,3.0,0.0,3,3.0,3.0
98038.0,1999,0.0,Government of Brazil - Civilians,Government of Brazil - Civilians,Government of Brazil,Civilians,1.0,"""Reuters,1999-05-04,-""",Reuters,1999-05-04,-,witnesses and police,Rio de Janeiro town,Rio de Janeiro town,Rio de Janeiro state,Rio de Janeiro municipality,-22.902780,-43.207500,POINT (-43.2075 -22.90278),1999-05-04 00:00:00.000,1999-05-04 00:00:00.000,0.0,0.0,1.0,0.0,1,1.0,1.0
68349.0,2002,0.0,Government of Brazil - Civilians,Government of Brazil - Civilians,Government of Brazil,Civilians,1.0,"""Associated Press Newswires,2002-02-14,Fifty-four police injured in eviction attempt in Brazilian Amazon""",Associated Press Newswires,2002-02-14,Fifty-four police injured in eviction attempt in Brazilian Amazon,police,Belém town,near Belem town,Pará state,Belém municipality,-1.455830,-48.504440,POINT (-48.50444 -1.45583),2002-02-14 00:00:00.000,2002-02-14 00:00:00.000,0.0,0.0,0.0,0.0,0,1.0,0.0
98040.0,2005,1.0,Government of Brazil - Civilians,Government of Brazil - Civilians,Government of Brazil,Civilians,1.0,"""Reuters,2005-02-17,Two squatters killed in Brazil police eviction""",Reuters,2005-02-17,Two squatters killed in Brazil police eviction,police,Goiânia town,Goiania town,Goiás state,Goiânia municipality,-16.678610,-49.253890,POINT (-49.25389 -16.67861),2005-02-17 00:00:00.000,2005-02-17 00:00:00.000,0.0,0.0,0.0,2.0,2,2.0,2.0
98041.0,2005,1.0,Government of Brazil - Civilians,Government of Brazil - Civilians,Government of Brazil,Civilians,1.0,"""EFE News Service,2005-03-31,Brazilian cops say peeved colleagues cut off head and tossed it""",EFE News Service,2005-03-31,Brazilian cops say peeved colleagues cut off head and tossed it,police,Rio de Janeiro town,near Rio de Janeiro town,Rio de Janeiro state,Rio de Janeiro municipality,-22.902780,-43.207500,POINT (-43.2075 -22.90278),2005-03-01 00:00:00.000,2005-03-30 00:00:00.000,0.0,0.0,0.0,2.0,2,2.0,2.0
98042.0,2005,1.0,Government of Brazil - Civilians,Government of Brazil - Civilians,Government of Brazil,Civilians,2.0,"""Reuters,2005-04-01,UPDATE 2-Police suspected of killing at least 30 in Brazil"";""AFP,2006-08-24,-""",Reuters;AFP,2005-04-01;2006-08-24,UPDATE 2-Police suspected of killing at least 30 in Brazil;-,morgue officials,Rio de Janeiro town,Rio de Janeiro town,Rio de Janeiro state,Rio de Janeiro municipality,-22.902780,-43.207500,POINT (-43.2075 -22.90278),2005-03-31 00:00:00.000,2005-03-31 00:00:00.000,0.0,0.0,29.0,0.0,29,29.0,29.0
98043.0,2005,1.0,Government of Brazil - Civilians,Government of Brazil - Civilians,Government of Brazil,Civilians,1.0,"""Reuters,2005-07-14,Rio slum appeals for help over deadly police raids""",Reuters,2005-07-14,Rio slum appeals for help over deadly police raids,"Carlos Costa, one of the community leaders and a coordinator at Viva-Rio rights group",Rio de Janeiro town,Rio de Janeiro town,Rio de Janeiro state,Rio de Janeiro municipality,-22.902780,-43.207500,POINT (-43.2075 -22.90278),2005-07-01 00:00:00.000,2005-07-14 00:00:00.000,0.0,0.0,0.0,0.0,0,4.0,0.0
98044.0,2005,1.0,Government of Brazil - Civilians,Government of Brazil - Civilians,Government of Brazil,Civilians,1.0,"""EFE News Service,2005-10-01,Brazilian police suspended after protester's death""",EFE News Service,2005-10-01,Brazilian police suspended after protester's death,police,Sapiranga town,Sapiranga town,Rio Grande do Sul state,Sapiranga municipality,-29.638060,-51.006940,POINT (-51.00694 -29.63806),2005-09-30 00:00:00.000,2005-09-30 00:00:00.000,0.0,0.0,0.0,1.0,1,1.0,1.0
98045.0,2005,1.0,Government of Brazil - Civilians,Government of Brazil - Civilians,Government of Brazil,Civilians,1.0,"""Reuters,2005-12-06,""Police kill three boys in rising Rio violence""""",Reuters,2005-12-06,"""Police kill three boys in rising Rio violence""",police,Niterói town,Niterói town,Rio de Janeiro state,Rio de Janeiro municipality,-22.883330,-43.103610,POINT (-43.10361 -22.88333),2005-12-03 00:00:00.000,2005-12-03 00:00:00.000,0.0,0.0,0.0,0.0,0,4.0,0.0
98048.0,2007,0.0,Government of Brazil - Civilians,Government of Brazil - Civilians,Government of Brazil,Civilians,1.0,"""EFE News Service,2007-01-16,Police sweep leaves 3 dead in Rio slum""",EFE News Service,2007-01-16,Police sweep leaves 3 dead in Rio slum,authorities,Rio de Janeiro town,Rio de Janeiro town,Rio de Janeiro state,Rio de Janeiro municipality,-22.902780,-43.207500,POINT (-43.2075 -22.90278),2007-01-16 00:00:00.000,2007-01-16 00:00:00.000,0.0,0.0,3.0,0.0,3,3.0,3.0
98049.0,2007,0.0,Government of Brazil - Civilians,Government of Brazil - Civilians,Government of Brazil,Civilians,1.0,"""AFP,2007-12-17,Brazilian teen dies after police 'torture': report""",AFP,2007-12-17,Brazilian teen dies after police 'torture': report,state coroner's office,Rio de Janeiro town,Rio de Janeiro town,Rio de Janeiro state,Rio de Janeiro municipality,-22.902780,-43.207500,POINT (-43.2075 -22.90278),2007-12-17 00:00:00.000,2007-12-17 00:00:00.000,0.0,0.0,1.0,0.0,1,1.0,1.0
84075.0,2008,0.0,Government of Brazil - Civilians,Government of Brazil - Civilians,Government of Brazil,Civilians,1.0,"""O Estado de São Paulo,2008-08-21,Polícia acusa milícia de matar 7""",O Estado de São Paulo,2008-08-21,Polícia acusa milícia de matar 7,police,Rio de Janeiro town,Rio de Janeiro town,Rio de Janeiro state,Rio de Janeiro municipality,-22.902780,-43.207500,POINT (-43.2075 -22.90278),2008-08-20 00:00:00.000,2008-08-20 00:00:00.000,0.0,0.0,7.0,0.0,7,7.0,7.0
306677.0,2019,0.0,Government of Brazil - Civilians,Government of Brazil - Civilians,Government of Brazil,Civilians,1.0,"""EFE News Service,2019-09-23,'Stop Killing Us': a slum in Brazil's Rio de Janeiro can't take it anymore""",EFE News Service,2019-09-23,'Stop Killing Us': a slum in Brazil's Rio de Janeiro can't take it anymore,,Rio de Janeiro town,,Rio de Janeiro state,Rio de Janeiro municipality,-22.902780,-43.207500,POINT (-43.2075 -22.90278),2019-09-20 00:00:00.000,2019-09-20 00:00:00.000,0.0,0.0,1.0,0.0,1,1.0,1.0
83731.0,1993,0.0,Comando Vermelho - Terceiro Comando,Comando Vermelho - Terceiro Comando,Comando Vermelho,Terceiro Comando,1.0,"""O Estado de São Paulo,2003-06-19,HÁ DEZ ANOS.""",O Estado de São Paulo,2003-06-19,HÁ DEZ ANOS.,O Estado de São Paulo,Rio de Janeiro town,Rio de Janeiro town,Rio de Janeiro state,Rio de Janeiro municipality,-22.902780,-43.207500,POINT (-43.2075 -22.90278),1993-06-19 00:00:00.000,1993-06-19 00:00:00.000,0.0,1.0,0.0,8.0,9,9.0,9.0
100369.0,1993,0.0,Comando Vermelho - Terceiro Comando,Comando Vermelho - Terceiro Comando,Comando Vermelho,Terceiro Comando,1.0,"""Agence France Presse,1993-06-22,Gang warfare in Rio shantytowns leaves seven dead""",Agence France Presse,1993-06-22,Gang warfare in Rio shantytowns leaves seven dead,police,Rio de Janeiro town,Rio de Janeiro town,Rio de Janeiro state,Rio de Janeiro municipality,-22.902780,-43.207500,POINT (-43.2075 -22.90278),1993-06-21 00:00:00.000,1993-06-21 00:00:00.000,2.0,2.0,0.0,0.0,4,4.0,4.0
71325.0,1994,1.0,Comando Vermelho - Terceiro Comando,Comando Vermelho - Terceiro Comando,Comando Vermelho,Terceiro Comando,2.0,"""Reuters News,1994-01-10,Brazil drug traffickers keep up battle for control."";""Folha de S.Paulo,1994-01-11,Delegate connects the deaths in police Acari""",Reuters News;Folha de S.Paulo,1994-01-10;1994-01-11,Brazil drug traffickers keep up battle for control.;Delegate connects the deaths in police Acari,police,Rio de Janeiro town,Rio de Janeiro town,Rio de Janeiro state,Rio de Janeiro municipality,-22.902780,-43.207500,POINT (-43.2075 -22.90278),1994-01-09 00:00:00.000,1994-01-09 00:00:00.000,4.0,0.0,1.0,0.0,5,5.0,5.0
71326.0,1994,1.0,Comando Vermelho - Terceiro Comando,Comando Vermelho - Terceiro Comando,Comando Vermelho,Terceiro Comando,2.0,"""Folha do S.Paulo,1994-01-11,Delegate connects the deaths in police Acari "";""Reuters News,1994-01-10,Brazil drug traffickers keep up battle for control.""",Folha do S.Paulo;Reuters News,1994-01-11;1994-01-10,Delegate connects the deaths in police Acari ;Brazil drug traffickers keep up battle for control.,police,Rio de Janeiro town,Rio de Janeiro town,Rio de Janeiro state,Rio de Janeiro municipality,-22.902780,-43.207500,POINT (-43.2075 -22.90278),1994-01-09 00:00:00.000,1994-01-09 00:00:00.000,0.0,5.0,0.0,2.0,7,7.0,7.0
100490.0,1994,1.0,Comando Vermelho - Terceiro Comando,Comando Vermelho - Terceiro Comando,Comando Vermelho,Terceiro Comando,1.0,"""Agence France Presse,1994-01-11,Two more shot to death in Rio drug war""",Agence France Presse,1994-01-11,Two more shot to death in Rio drug war,police,Rio de Janeiro town,Rio de Janeiro town,Rio de Janeiro state,Rio de Janeiro municipality,-22.902780,-43.207500,POINT (-43.2075 -22.90278),1994-01-11 00:00:00.000,1994-01-11 00:00:00.000,0.0,0.0,0.0,2.0,2,2.0,2.0
100504.0,1994,1.0,Comando Vermelho - Terceiro Comando,Comando Vermelho - Terceiro Comando,Comando Vermelho,Terceiro Comando,1.0,"""Folha do S.Paulo,1994-02-22,Tráfico na Mangueira mata mais sete """,Folha do S.Paulo,1994-02-22,Tráfico na Mangueira mata mais sete,police,Rio de Janeiro town,Rio de Janeiro town,Rio de Janeiro state,Rio de Janeiro municipality,-22.902780,-43.207500,POINT (-43.2075 -22.90278),1994-02-14 00:00:00.000,1994-02-21 00:00:00.000,0.0,0.0,0.0,14.0,14,14.0,14.0
100372.0,1995,1.0,Comando Vermelho - Terceiro Comando,Comando Vermelho - Terceiro Comando,Comando Vermelho,Terceiro Comando,1.0,"""Folha de S. Paulo,1995-03-14,Guerra de traficantes mata 8 no Rio""",Folha de S. Paulo,1995-03-14,Guerra de traficantes mata 8 no Rio,police,Rio de Janeiro town,Rio de Janeiro town,Rio de Janeiro state,Rio de Janeiro municipality,-22.902780,-43.207500,POINT (-43.2075 -22.90278),1995-03-13 00:00:00.000,1995-03-13 00:00:00.000,0.0,0.0,1.0,7.0,8,8.0,8.0
100370.0,1995,1.0,Comando Vermelho - Terceiro Comando,Comando Vermelho - Terceiro Comando,Comando Vermelho,Terceiro Comando,2.0,"""The Associated Press,1995-05-03,RIO DE JANEIRO, Brazil (AP) - Five winners split a $27.2 million jackpot in..."";""The Associated Press,1995-05-08,Police Raid Rio Slum, 14 Killed""",The Associated Press;The Associated Press,1995-05-03;1995-05-08,"RIO DE JANEIRO, Brazil (AP) - Five winners split a $27.2 million jackpot in...;Police Raid Rio Slum, 14 Killed",police,Rio de Janeiro town,Rio de Janeiro town,Rio de Janeiro state,Rio de Janeiro municipality,-22.902780,-43.207500,POINT (-43.2075 -22.90278),1995-04-30 00:00:00.000,1995-05-03 00:00:00.000,0.0,0.0,0.0,12.0,12,12.0,12.0
100376.0,1995,1.0,Comando Vermelho - Terceiro Comando,Comando Vermelho - Terceiro Comando,Comando Vermelho,Terceiro Comando,3.0,"""The Associated Press,1995-09-09,Ten Dead, Four Injured At Neighborhood Dance"";""Reuters News,1995-09-09,Ten die as drug gangs fight for turf in Rio."";""O Folha de S.Paulo,1995-09-10,Chacina em morro do Rio deixa 10 mortos""",The Associated Press;Reuters News;O Folha de S.Paulo,1995-09-09;1995-09-09;1995-09-10,"Ten Dead, Four Injured At Neighborhood Dance;Ten die as drug gangs fight for turf in Rio.;Chacina em morro do Rio deixa 10 mortos",police,Rio de Janeiro town,Rio de Janeiro town,Rio de Janeiro state,Rio de Janeiro municipality,-22.902780,-43.207500,POINT (-43.2075 -22.90278),1995-09-09 00:00:00.000,1995-09-09 00:00:00.000,0.0,0.0,1.0,9.0,10,10.0,10.0
71328.0,1995,1.0,Comando Vermelho - Terceiro Comando,Comando Vermelho - Terceiro Comando,Comando Vermelho,Terceiro Comando,2.0,"""Reuters News,1995-12-09,Four dead as drug gangs battle for turf in Rio."";""Reuters News,1995-12-10,Rio slum turf war rages on, three more dead. [CORRECTED 22:36 GMT]""",Reuters News;Reuters News,1995-12-09;1995-12-10,"Four dead as drug gangs battle for turf in Rio.;Rio slum turf war rages on, three more dead. [CORRECTED 22:36 GMT]",police,Rio de Janeiro town,Rio de Janeiro town,Rio de Janeiro state,Rio de Janeiro municipality,-22.902780,-43.207500,POINT (-43.2075 -22.90278),1995-12-08 00:00:00.000,1995-12-10 00:00:00.000,3.0,0.0,0.0,7.0,10,10.0,10.0
100529.0,1996,0.0,Comando Vermelho - Terceiro Comando,Comando Vermelho - Terceiro Comando,Comando Vermelho,Terceiro Comando,1.0,"""Folha do S.Paulo,1996-06-02,Chegada ao Rio vira ""zona de guerra"" """,Folha do S.Paulo,1996-06-02,"Chegada ao Rio vira ""zona de guerra""",Residents of Maré,Rio de Janeiro town,Rio de Janeiro town,Rio de Janeiro state,Rio de Janeiro municipality,-22.902780,-43.207500,POINT (-43.2075 -22.90278),1996-05-11 00:00:00.000,1996-06-01 00:00:00.000,0.0,0.0,0.0,9.0,9,9.0,9.0
100528.0,1996,0.0,Comando Vermelho - Terceiro Comando,Comando Vermelho - Terceiro Comando,Comando Vermelho,Terceiro Comando,1.0,"""Folha do S.Paulo,1995-05-28,Tráfico invade morro, mata 3 e fere 5 no Rio """,Folha do S.Paulo,1995-05-28,"Tráfico invade morro, mata 3 e fere 5 no Rio",police,Rio de Janeiro town,Rio de Janeiro town,Rio de Janeiro state,Rio de Janeiro municipality,-22.902780,-43.207500,POINT (-43.2075 -22.90278),1996-05-27 00:00:00.000,1996-05-27 00:00:00.000,0.0,0.0,1.0,2.0,3,3.0,3.0
